route_name_list,lon,lat,datetime,type_list,matched_entity_id,status_list,current_edge_list,direction_angle_list,matched_rider_cnt,OrgPickup_cnt,reposition_recommend_cnt,reposition_recommend_and_accept_cnt,reposition_recommend_but_reject_cnt,matching_rate,unmatched_rider_cnt,total_revenue,total_revenue_added_by_reposition
1_0_0_rider_1,-73.96036353,40.81463797,2016/3/1 0:37,rider,1_0_0_driver_2,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.96052822,40.81441098,2016/3/1 0:37,rider,1_0_0_driver_2,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.9606929,40.814184,2016/3/1 0:37,rider,1_0_0_driver_2,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.96054765,40.81412512,2016/3/1 0:37,rider,1_0_0_driver_2,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.9604024,40.81406623,2016/3/1 0:37,rider,1_0_0_driver_2,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.96025715,40.81400735,2016/3/1 0:37,rider,1_0_0_driver_2,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.9601119,40.81394847,2016/3/1 0:37,rider,1_0_0_driver_2,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.95996665,40.81388958,2016/3/1 0:37,rider,1_0_0_driver_2,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.9598214,40.8138307,2016/3/1 0:38,rider,1_0_0_driver_2,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.95978075,40.81381543,2016/3/1 0:38,rider,1_0_0_driver_2,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.9597401,40.81380017,2016/3/1 0:38,rider,1_0_0_driver_2,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.95969945,40.8137849,2016/3/1 0:38,rider,1_0_0_driver_2,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.9596588,40.81376963,2016/3/1 0:38,rider,1_0_0_driver_2,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.95961815,40.81375437,2016/3/1 0:38,rider,1_0_0_driver_2,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.9595775,40.8137391,2016/3/1 0:38,rider,1_0_0_driver_2,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.95911848,40.8135529,2016/3/1 0:38,rider,1_0_0_driver_2,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.95865947,40.8133667,2016/3/1 0:38,rider,1_0_0_driver_2,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.95820045,40.8131805,2016/3/1 0:38,rider,1_0_0_driver_2,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.95774143,40.8129943,2016/3/1 0:38,rider,1_0_0_driver_2,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.95728242,40.8128081,2016/3/1 0:38,rider,1_0_0_driver_2,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.9568234,40.8126219,2016/3/1 0:39,rider,1_0_0_driver_2,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.956987,40.81239687,2016/3/1 0:39,rider,1_0_0_driver_2,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.9571506,40.81217183,2016/3/1 0:39,rider,1_0_0_driver_2,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.9573142,40.8119468,2016/3/1 0:39,rider,1_0_0_driver_2,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.9574778,40.81172177,2016/3/1 0:39,rider,1_0_0_driver_2,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.9576414,40.81149673,2016/3/1 0:39,rider,1_0_0_driver_2,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.957805,40.8112717,2016/3/1 0:39,rider,1_0_0_driver_2,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:00,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:00,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:00,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:00,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:00,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:00,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:00,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:00,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:00,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:00,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:00,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:00,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:01,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:01,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:01,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:01,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:01,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:01,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:01,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:01,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:01,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:01,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:01,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:01,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:02,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:02,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:02,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:02,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:02,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:02,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:02,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:02,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:02,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:02,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:02,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:02,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:03,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:03,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:03,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:03,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:03,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:03,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:03,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:03,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:03,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:03,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:03,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:03,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:04,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:04,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:04,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:04,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:04,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:04,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:04,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:04,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:04,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:04,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:04,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:04,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:05,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:05,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:05,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:05,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:05,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:05,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:05,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:05,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:05,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:05,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:05,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:05,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:06,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:06,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:06,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:06,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:06,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:06,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:06,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:06,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:06,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:06,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:06,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:06,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:07,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:07,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:07,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:07,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:07,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:07,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:07,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:07,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:07,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:07,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:07,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:07,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:08,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:08,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:08,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:08,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:08,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:08,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:08,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:08,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:08,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:08,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:08,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:08,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:09,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:09,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:09,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:09,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:09,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:09,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:09,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:09,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:09,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:09,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:09,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:09,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:10,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:10,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:10,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:10,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:10,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:10,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:10,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:10,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:10,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:10,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:10,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:10,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:11,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:11,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:11,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:11,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:11,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:11,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:11,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:11,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:11,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:11,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:11,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:11,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:12,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:12,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:12,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:12,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:12,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:12,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:12,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:12,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.957805,40.8112717,2016/3/1 0:12,point,1_0_0_driver_3,display,0,0,0,0,0,0,0,0,0,0,0
